-5.17270851135 0.47609680891 0.157953053713 
-5.14800548553 0.471667945385 0.155764579773 
-5.12548780441 0.463921248913 0.148042351007 
-5.10526418686 0.45510083437 0.138230636716 
-5.08618688583 0.446205437183 0.128087326884 
-5.06833076477 0.436633944511 0.116670332849 
-5.05246353149 0.425973266363 0.103197239339 
-5.03989744186 0.414132922888 0.0872816070914 
-5.03073310852 0.401575058699 0.0696178227663 
-5.02410268784 0.388658940792 0.0509240739048 
-5.02065372467 0.375500708818 0.0312576666474 
-5.02115535736 0.362426638603 0.0109776332974 
-5.02438354492 0.349484920502 -0.00961129553616 
-5.02878761292 0.33612626791 -0.0310651678592 
-5.03371906281 0.321439951658 -0.0546682439744 
-5.0394487381 0.304293304682 -0.0822201520205 
-5.04931545258 0.285153031349 -0.113628722727 
-5.06888437271 0.268291711807 -0.143344789743 
-5.09820556641 0.256858497858 -0.166515812278 
-5.13457107544 0.253700643778 -0.178235933185 
-5.17270851135 0.263969957829 -0.169558808208 
-5.20355653763 0.284774929285 -0.14324323833 
-5.22596788406 0.303559243679 -0.118459455669 
-5.24367332458 0.31854403019 -0.0986563265324 
-5.25834131241 0.331505089998 -0.0814059451222 
-5.2703742981 0.343575656414 -0.0650345534086 
-5.27983236313 0.3552275002 -0.0488249212503 
-5.28669929504 0.366609275341 -0.0325445607305 
-5.2907128334 0.377740800381 -0.0161135625094 
-5.29193973541 0.388479053974 0.000234849110711 
-5.29128503799 0.398742437363 0.0162041820586 
-5.28911590576 0.408631384373 0.0318804010749 
-5.2855014801 0.418272912502 0.0474466942251 
-5.28039216995 0.427790105343 0.0631023496389 
-5.27369070053 0.437324434519 0.0790840983391 
-5.26511001587 0.446988791227 0.0956203341484 
-5.25398778915 0.456673055887 0.112665727735 
-5.23916244507 0.465537637472 0.129142552614 
-5.2201499939 0.472423046827 0.143351614475 
-5.19747114182 0.476122349501 0.153331741691 
