i,im[i]= 0 10
i,im[i]= 1 2
i,im[i]= 2 3
i,im[i]= 3 7
i,im[i]= 4 12
i,im[i]= 5 19
i,im[i]= 6 2
i,im[i]= 7 1
i,im[i]= 8 3
i,im[i]= 9 2
i,im[i]= 10 1
i,im[i]= 11 2
i,im[i]= 12 2
i,im[i]= 13 2
i,im[i]= 14 4
i,im[i]= 15 7
i,im[i]= 16 13
i,im[i]= 17 18
i,im[i]= 18 66
i,im[i]= 19 16
i,im[i]= 20 14
i,im[i]= 21 6
i,im[i]= 22 6
i,im[i]= 23 8
i,im[i]= 24 13
i,im[i]= 25 8
i,im[i]= 26 11
i,im[i]= 27 17
i,im[i]= 28 11
i,im[i]= 29 9
i,im[i]= 30 12
i,im[i]= 31 18
i,im[i]= 32 10
i,im[i]= 33 13
i,im[i]= 34 10
i,im[i]= 35 14
i,im[i]= 36 20
i,im[i]= 37 11
i,im[i]= 38 14
i,im[i]= 39 19
i,im[i]= 40 13
i,im[i]= 41 14
ic,j,angleg[ic][j]= 36 12 2.564250e+000
ic,j,angleg[ic][j]= 36 13 2.571468e+000
ic,j,angleg[ic][j]= 36 14 3.913834e+000
ic,j,angleg[ic][j]= 36 15 5.509125e+000
ic,j,angleg[ic][j]= 36 16 5.534534e+000
ic,j,angleg[ic][j]= 36 17 5.558085e+000
ic,j,angleg[ic][j]= 36 18 5.592357e+000
ic,j,angleg[ic][j]= 36 19 5.605477e+000
ic,j,angleg[ic][j]= 37 0 2.957407e-001
ic,j,angleg[ic][j]= 37 1 3.326900e-001
ic,j,angleg[ic][j]= 37 2 6.197962e-001
ic,j,angleg[ic][j]= 37 3 6.835652e-001
ic,j,angleg[ic][j]= 37 4 6.868823e-001
ic,j,angleg[ic][j]= 37 5 6.887536e-001
ic,j,angleg[ic][j]= 37 6 3.353033e+000
ic,j,angleg[ic][j]= 37 7 4.915513e+000
ic,j,angleg[ic][j]= 37 8 4.929961e+000
ic,j,angleg[ic][j]= 37 9 5.424198e+000
ic,j,angleg[ic][j]= 37 10 5.493106e+000
ic,j,angleg[ic][j]= 38 0 4.150503e-001
ic,j,angleg[ic][j]= 38 1 9.219611e-001
ic,j,angleg[ic][j]= 38 2 9.705890e-001
ic,j,angleg[ic][j]= 38 3 1.715009e+000
ic,j,angleg[ic][j]= 38 4 2.271060e+000
ic,j,angleg[ic][j]= 38 5 2.305993e+000
ic,j,angleg[ic][j]= 38 6 2.743013e+000
ic,j,angleg[ic][j]= 38 7 2.767795e+000
ic,j,angleg[ic][j]= 38 8 3.126593e+000
ic,j,angleg[ic][j]= 38 9 5.517206e+000
ic,j,angleg[ic][j]= 38 10 5.537219e+000
ic,j,angleg[ic][j]= 38 11 5.898780e+000
ic,j,angleg[ic][j]= 38 12 6.218582e+000
ic,j,angleg[ic][j]= 38 13 6.253269e+000
ic,j,angleg[ic][j]= 39 0 5.513785e-002
ic,j,angleg[ic][j]= 39 1 2.671812e+000
ic,j,angleg[ic][j]= 39 2 2.709088e+000
ic,j,angleg[ic][j]= 39 3 2.709386e+000
ic,j,angleg[ic][j]= 39 4 2.727785e+000
ic,j,angleg[ic][j]= 39 5 2.732760e+000
ic,j,angleg[ic][j]= 39 6 2.750881e+000
ic,j,angleg[ic][j]= 39 7 2.751659e+000
ic,j,angleg[ic][j]= 39 8 2.762957e+000
ic,j,angleg[ic][j]= 39 9 2.770834e+000
ic,j,angleg[ic][j]= 39 10 2.778727e+000
ic,j,angleg[ic][j]= 39 11 2.780534e+000
ic,j,angleg[ic][j]= 39 12 2.784878e+000
ic,j,angleg[ic][j]= 39 13 2.790080e+000
ic,j,angleg[ic][j]= 39 14 2.790623e+000
ic,j,angleg[ic][j]= 39 15 3.954342e+000
ic,j,angleg[ic][j]= 39 16 5.660352e+000
ic,j,angleg[ic][j]= 39 17 5.716639e+000
ic,j,angleg[ic][j]= 39 18 5.720270e+000
ic,j,angleg[ic][j]= 40 0 4.069257e-001
ic,j,angleg[ic][j]= 40 1 6.240623e-001
ic,j,angleg[ic][j]= 40 2 7.904978e-001
ic,j,angleg[ic][j]= 40 3 8.351615e-001
ic,j,angleg[ic][j]= 40 4 8.566634e-001
ic,j,angleg[ic][j]= 40 5 8.621668e-001
ic,j,angleg[ic][j]= 40 6 8.649617e-001
ic,j,angleg[ic][j]= 40 7 3.379907e+000
ic,j,angleg[ic][j]= 40 8 5.033016e+000
ic,j,angleg[ic][j]= 40 9 5.045624e+000
ic,j,angleg[ic][j]= 40 10 5.115493e+000
ic,j,angleg[ic][j]= 40 11 5.475453e+000
ic,j,angleg[ic][j]= 40 12 5.835932e+000
ic,j,angleg[ic][j]= 41 0 6.328306e-002
ic,j,angleg[ic][j]= 41 1 3.292947e-001
ic,j,angleg[ic][j]= 41 2 4.549162e-001
ic,j,angleg[ic][j]= 41 3 9.415235e-001
ic,j,angleg[ic][j]= 41 4 1.182116e+000
ic,j,angleg[ic][j]= 41 5 1.382481e+000
ic,j,angleg[ic][j]= 41 6 2.486152e+000
ic,j,angleg[ic][j]= 41 7 2.785917e+000
ic,j,angleg[ic][j]= 41 8 3.163227e+000
ic,j,angleg[ic][j]= 41 9 3.357947e+000
ic,j,angleg[ic][j]= 41 10 5.877683e+000
ic,j,angleg[ic][j]= 41 11 5.977425e+000
ic,j,angleg[ic][j]= 41 12 6.073329e+000
ic,j,angleg[ic][j]= 41 13 6.154602e+000
